,Name,Rarity,Quantity,Price,Expansion,Finish,Language,Condition
11151,Honden of Life's Web,Uncommon,6.0,2.5,Champions of Kamigawa,Normal,English,LIGHT PLAY
1,"Ashiok, Nightmare Muse",Mythic,10.0,2.0,Theros Beyond Death,Normal,English,NEAR MINT
4,"Athreos, Shroud-Veiled",Mythic,4.0,2.0,Theros Beyond Death,Normal,English,NEAR MINT
12,Destiny Spinner,Uncommon,8.0,2.0,Theros Beyond Death,Normal,English,NEAR MINT
17,Extended Art Arasta of the Endless Web,Rare,2.0,2.0,Theros Beyond Death,Normal,English,NEAR MINT
25,Extended Art Gravebreaker Lamia,Rare,2.0,2.0,Theros Beyond Death,Foil,English,NEAR MINT
32,"Extended Art Kunoros, Hound of Athreos",Rare,2.0,2.0,Theros Beyond Death,Foil,English,NEAR MINT
34,Extended Art Labyrinth of Skophos,Rare,1.0,2.0,Theros Beyond Death,Foil,English,NEAR MINT
38,Extended Art Nightmare Shepherd,Rare,2.0,2.0,Theros Beyond Death,Foil,English,NEAR MINT
49,Extended Art Setessan Champion,Rare,2.0,2.0,Theros Beyond Death,Normal,English,NEAR MINT
54,Extended Art Temple of Deceit,Rare,2.0,2.0,Theros Beyond Death,Normal,English,NEAR MINT
70,Extended Art Wavebreak Hippocamp,Rare,1.0,2.0,Theros Beyond Death,Foil,English,NEAR MINT
76,Heliod's Intervention,Rare,8.0,2.0,Theros Beyond Death,Normal,English,NEAR MINT
85,Kiora Bests the Sea God,Mythic,1.0,2.0,Theros Beyond Death,Foil,English,NEAR MINT
98,Ox of Agonas,Mythic,2.0,2.0,Theros Beyond Death,Foil,English,NEAR MINT
109,"Showcase Erebos, Bleak-Hearted",Mythic,2.0,2.0,Theros Beyond Death,Normal,English,NEAR MINT
116,"Showcase Nylea, Keen-Eyed",Mythic,6.0,2.0,Theros Beyond Death,Normal,English,NEAR MINT
140,Ajani Unyielding,,2.0,2.0,Aether Revolt,Foil,English,NEAR MINT
141,Ajani Valiant Protector,Mythic,4.0,2.0,Aether Revolt,Foil,English,NEAR MINT
149,Fatal Push,Uncommon,4.0,2.0,Aether Revolt,Foil,English,NEAR MINT
156,Herald of Anguish,,1.0,2.0,Aether Revolt,Foil,English,NEAR MINT
171,Ornithopter,Uncommon,3.0,2.0,Aether Revolt,Foil,English,NEAR MINT
196,Azor's Gateway,Mythic,3.0,2.0,Rivals of Ixalan,Normal,English,NEAR MINT
211,"Etali, Primal Storm",Rare,2.0,2.0,Rivals of Ixalan,Foil,English,NEAR MINT
214,"Ghalta, Primal Hunger",Rare,4.0,2.0,Rivals of Ixalan,Normal,English,NEAR MINT
224,Legion Lieutenant,Uncommon,4.0,2.0,Rivals of Ixalan,Foil,English,NEAR MINT
227,Merfolk Mistbinder,Uncommon,2.0,2.0,Rivals of Ixalan,Foil,English,NEAR MINT
233,Profane Procession,Rare,2.0,2.0,Rivals of Ixalan,Foil,English,NEAR MINT
237,Release to the Wind,Rare,4.0,2.0,Rivals of Ixalan,Foil,English,NEAR MINT
240,Storm the Vault,Rare,1.0,2.0,Rivals of Ixalan,Normal,English,NEAR MINT
254,"Vraska, Scheming Gorgon",Mythic,4.0,2.0,Rivals of Ixalan,Foil,English,NEAR MINT
256,Warkite Marauder,Rare,3.0,2.0,Rivals of Ixalan,Foil,English,NEAR MINT
358,"Glissa, the Traitor",Mythic,4.0,2.0,Mirrodin Besieged,Normal,English,NEAR MINT
366,Ichor Wellspring,Common,2.0,2.0,Mirrodin Besieged,Foil,English,NEAR MINT
369,Massacre Wurm,Mythic,6.0,2.0,Mirrodin Besieged,Normal,English,NEAR MINT
372,Mirran Spy,Common,2.0,2.0,Mirrodin Besieged,Foil,English,NEAR MINT
374,Mirrorworks,Rare,1.0,2.0,Mirrodin Besieged,Foil,English,NEAR MINT
378,Phyrexian Hydra,Rare,1.0,2.0,Mirrodin Besieged,Normal,English,NEAR MINT
379,Phyrexian Rebirth,Rare,2.0,2.0,Mirrodin Besieged,Foil,English,NEAR MINT
390,Shriekhorn,Common,2.0,2.0,Mirrodin Besieged,Foil,English,NEAR MINT
391,Signal Pest,Uncommon,2.0,2.0,Mirrodin Besieged,Foil,English,NEAR MINT
501,Drizzt Do'Urden (Showcase),Rare,6.0,2.0,Adventures in the Forgotten Realms,Foil,English,NEAR MINT
524,Guardian of Faith (Extended Art),Rare,2.0,2.0,Adventures in the Forgotten Realms,Foil,English,NEAR MINT
535,"Icingdeath, Frost Tyrant",Mythic,1.0,2.0,Adventures in the Forgotten Realms,Foil,English,NEAR MINT
536,"Icingdeath, Frost Tyrant (Borderless)",Mythic,6.0,2.0,Adventures in the Forgotten Realms,Normal,English,NEAR MINT
561,Mordenkainen (Borderless),Mythic,2.0,2.0,Adventures in the Forgotten Realms,Normal,English,NEAR MINT
586,Ranger Class,Rare,12.0,2.0,Adventures in the Forgotten Realms,Normal,English,NEAR MINT
597,Teleportation Circle,Rare,12.0,2.0,Adventures in the Forgotten Realms,Normal,English,NEAR MINT
599,Teleportation Circle (Extended Art),Rare,6.0,2.0,Adventures in the Forgotten Realms,Normal,English,NEAR MINT
605,The Book of Vile Darkness (Extended Art),Mythic,3.0,2.0,Adventures in the Forgotten Realms,Normal,English,NEAR MINT
608,The Tarrasque,Mythic,2.0,2.0,Adventures in the Forgotten Realms,Foil,English,NEAR MINT
609,The Tarrasque,Mythic,8.0,2.0,Adventures in the Forgotten Realms,Normal,English,NEAR MINT
743,Angel of Destiny,Mythic,2.0,2.0,Zendikar Rising,Foil,English,NEAR MINT
748,Bala Ged Recovery / Bala Ged Sanctuary,Uncommon,12.0,2.0,Zendikar Rising,Foil,English,NEAR MINT
751,Branchloft Pathway / Boulderloft Pathway,Rare,4.0,2.0,Zendikar Rising,Foil,English,NEAR MINT
753,Branchloft Pathway / Boulderloft Pathway (Borderless),Rare,8.0,2.0,Zendikar Rising,Foil,English,NEAR MINT
755,Brightclimb Pathway / Grimclimb Pathway,Rare,2.0,2.0,Zendikar Rising,Foil,English,NEAR MINT
757,Brightclimb Pathway / Grimclimb Pathway (Borderless),Rare,5.0,2.0,Zendikar Rising,Foil,English,NEAR MINT
786,Extended Art Leyline Tyrant,Mythic,4.0,2.0,Zendikar Rising,Foil,English,NEAR MINT
789,Extended Art Maddening Cacophony,Rare,8.0,2.0,Zendikar Rising,Normal,English,NEAR MINT
793,Extended Art Nighthawk Scavenger,Rare,4.0,2.0,Zendikar Rising,Foil,English,NEAR MINT
808,"Extended Art Turntimber Symbyosis / Turntimber, Serpentine Wood",Mythic,6.0,2.0,Zendikar Rising,Normal,English,NEAR MINT
841,Needleverge Pathway / Pillarverge Pathway,Rare,6.0,2.0,Zendikar Rising,Foil,English,NEAR MINT
852,Riverglide Pathway / Lavaglide Pathway,Rare,16.0,2.0,Zendikar Rising,Normal,English,NEAR MINT
853,Riverglide Pathway / Lavaglide Pathway (Borderless),Rare,14.0,2.0,Zendikar Rising,Normal,English,NEAR MINT
866,Showcase Lotus Cobra,Rare,16.0,2.0,Zendikar Rising,Foil,English,NEAR MINT
872,Showcase Scute Swarm,Rare,24.0,2.0,Zendikar Rising,Normal,English,NEAR MINT
875,Skyclave Apparition,Rare,2.0,2.0,Zendikar Rising,Normal,English,NEAR MINT
886,Archetype of Endurance,Uncommon,2.0,2.0,Born of the Gods,Foil,English,NEAR MINT
899,"Karametra, God of Harvests",Mythic,6.0,2.0,Born of the Gods,Normal,English,NEAR MINT
905,Searing Blood,Uncommon,2.0,2.0,Born of the Gods,Foil,English,NEAR MINT
925,Ebony Owl Netsuke,Uncommon,1.0,2.0,Saviors of Kamigawa,Foil,English,NEAR MINT
931,Eternal Dominion,Rare,4.0,2.0,Saviors of Kamigawa,Normal,English,NEAR MINT
935,Freed from the Real,Common,7.0,2.0,Saviors of Kamigawa,Normal,English,NEAR MINT
964,"Meishin, the Mind Cage",Rare,4.0,2.0,Saviors of Kamigawa,Normal,English,NEAR MINT
981,Pain's Reward,Rare,1.0,2.0,Saviors of Kamigawa,Normal,English,NEAR MINT
1020,Eerie Interlude,Rare,2.0,2.0,Shadows Over Innistrad,Foil,English,NEAR MINT
1024,Foreboding Ruins,Rare,2.0,2.0,Shadows Over Innistrad,Foil,English,NEAR MINT
1025,Fortified Village,Rare,2.0,2.0,Shadows Over Innistrad,Foil,English,NEAR MINT
1030,Howlpack Resurgence,Uncommon,2.0,2.0,Shadows Over Innistrad,Foil,English,NEAR MINT
1043,Prized Amalgam,Rare,2.0,2.0,Shadows Over Innistrad,Foil,English,NEAR MINT
1049,Second Harvest,Rare,4.0,2.0,Shadows Over Innistrad,Normal,English,NEAR MINT
1056,Tamiyo's Journal,Rare,2.0,2.0,Shadows Over Innistrad,Foil,English,NEAR MINT
1081,Creeping Tar Pit,Mythic,6.0,2.0,Zendikar Rising Expeditions,Normal,English,NEAR MINT
1245,Coralhelm Commander,Rare,2.0,2.0,Rise of the Eldrazi ,Normal,English,NEAR MINT
1246,Deathless Angel,Rare,2.0,2.0,Rise of the Eldrazi ,Foil,English,NEAR MINT
1251,Echo Mage,Rare,1.0,2.0,Rise of the Eldrazi ,Foil,English,NEAR MINT
1257,Enclave Cryptologist,Uncommon,2.0,2.0,Rise of the Eldrazi ,Foil,English,NEAR MINT
1262,Gravitational Shift,Rare,3.0,2.0,Rise of the Eldrazi ,Normal,English,NEAR MINT
1263,Guul Draz Assassin,Rare,3.0,2.0,Rise of the Eldrazi ,Normal,English,NEAR MINT
1267,Hyena Umbra,Common,2.0,2.0,Rise of the Eldrazi ,Foil,English,NEAR MINT
1274,Joraga Treespeaker,Uncommon,6.0,2.0,Rise of the Eldrazi ,Normal,English,NEAR MINT
1306,Realms Uncharted,Rare,3.0,2.0,Rise of the Eldrazi ,Normal,English,NEAR MINT
1317,Spider Umbra,Common,2.0,2.0,Rise of the Eldrazi ,Foil,English,NEAR MINT
1326,Tuktuk the Explorer,Rare,1.0,2.0,Rise of the Eldrazi ,Foil,English,NEAR MINT
1327,Ulamog's Crusher,Common,2.0,2.0,Rise of the Eldrazi ,Foil,English,NEAR MINT
1342,Ghost Council of Orzhova,Rare,1.0,2.0,Guildpact,Foil,English,NEAR MINT
1346,Gruul Turf,Common,2.0,2.0,Guildpact,Foil,English,NEAR MINT
1357,Mortify,Uncommon,2.0,2.0,Guildpact,Foil,English,NEAR MINT
1387,Angel of Invention,,9.0,2.0,Kaladesh,Normal,English,NEAR MINT
1391,Blossoming Defense,,2.0,2.0,Kaladesh,Foil,English,NEAR MINT
1400,Demon of Dark Schemes,,2.0,2.0,Kaladesh,Foil,English,NEAR MINT
1406,Fumigate,,1.0,2.0,Kaladesh,Foil,English,NEAR MINT
1408,"Gonti, Lord of Luxury",,1.0,2.0,Kaladesh,Foil,English,NEAR MINT
1423,Noxious Gearhulk,,6.0,2.0,Kaladesh,Normal,English,NEAR MINT
1424,"Padeem, Consul of Innovation",,4.0,2.0,Kaladesh,Foil,English,NEAR MINT
1458,Beseech the Queen,Uncommon,4.0,2.0,Shadowmoor,Normal,English,NEAR MINT
1465,Cauldron of Souls,Rare,3.0,2.0,Shadowmoor,Normal,English,NEAR MINT
1467,Cemetery Puca,Rare,4.0,2.0,Shadowmoor,Normal,English,NEAR MINT
1473,Deepchannel Mentor,Uncommon,4.0,2.0,Shadowmoor,Normal,English,NEAR MINT
1487,Elemental Mastery,Rare,4.0,2.0,Shadowmoor,Normal,English,NEAR MINT
1489,Enchanted Evening,Rare,4.0,2.0,Shadowmoor,Normal,English,NEAR MINT
1498,Firespout,Uncommon,2.0,2.0,Shadowmoor,Foil,English,NEAR MINT
1507,Gleeful Sabotage,Common,2.0,2.0,Shadowmoor,Foil,English,NEAR MINT
1508,Glen Elendra Liege,Rare,4.0,2.0,Shadowmoor,Normal,English,NEAR MINT
1510,Godhead of Awe,Rare,2.0,2.0,Shadowmoor,Normal,English,NEAR MINT
1520,Heartmender,Rare,2.0,2.0,Shadowmoor,Foil,English,NEAR MINT
1522,Inkfathom Witch,Uncommon,2.0,2.0,Shadowmoor,Foil,English,NEAR MINT
1525,Kitchen Finks,Uncommon,2.0,2.0,Shadowmoor,Foil,English,NEAR MINT
1549,Oracle of Nectars,Rare,2.0,2.0,Shadowmoor,Foil,English,NEAR MINT
1553,Oversoul of Dusk,Rare,2.0,2.0,Shadowmoor,Foil,English,NEAR MINT
1565,Puppeteer Clique,Rare,2.0,2.0,Shadowmoor,Normal,English,NEAR MINT
1568,Reaper King,Rare,4.0,2.0,Shadowmoor,Normal,English,NEAR MINT
1579,Smash to Smithereens,Common,2.0,2.0,Shadowmoor,Foil,English,NEAR MINT
1588,Thistledown Liege,Rare,3.0,2.0,Shadowmoor,Normal,English,NEAR MINT
2021,Aetherize,Uncommon,2.0,2.0,Gatecrash,Foil,English,NEAR MINT
2027,Aurelia's Fury,Mythic,2.0,2.0,Gatecrash,Foil,English,NEAR MINT
2036,Boros Reckoner,Rare,2.0,2.0,Gatecrash,Foil,English,NEAR MINT
2039,Burning-Tree Emissary,Uncommon,2.0,2.0,Gatecrash,Foil,English,NEAR MINT
2042,Consuming Aberration,Rare,2.0,2.0,Gatecrash,Foil,English,NEAR MINT
2048,Diluvian Primordial,Rare,2.0,2.0,Gatecrash,Foil,English,NEAR MINT
2060,Glaring Spotlight,Rare,2.0,2.0,Gatecrash,Foil,English,NEAR MINT
2062,Gyre Sage,Rare,6.0,2.0,Gatecrash,Normal,English,NEAR MINT
2085,Simic Charm,Uncommon,2.0,2.0,Gatecrash,Foil,English,NEAR MINT
2103,Contagion Clasp,Uncommon,2.0,2.0,Scars of Mirrodin,Foil,English,NEAR MINT
2109,Darksteel Juggernaut,Rare,2.0,2.0,Scars of Mirrodin,Normal,English,NEAR MINT
2115,Engulfing Slagwurm,Rare,2.0,2.0,Scars of Mirrodin,Foil,English,NEAR MINT
2139,"Kemba, Kha Regent",Rare,2.0,2.0,Scars of Mirrodin,Foil,English,NEAR MINT
2148,Lux Cannon,Mythic,3.0,2.0,Scars of Mirrodin,Normal,English,NEAR MINT
2160,Necropede,Uncommon,1.0,2.0,Scars of Mirrodin,Foil,English,NEAR MINT
2161,Necrotic Ooze,Rare,1.0,2.0,Scars of Mirrodin,Normal,English,NEAR MINT
2192,Throne of Geth,Uncommon,1.0,2.0,Scars of Mirrodin,Foil,English,NEAR MINT
2194,True Conviction,Rare,4.0,2.0,Scars of Mirrodin,Normal,English,NEAR MINT
2195,True Conviction,Rare,2.0,2.0,Scars of Mirrodin,Foil,English,NEAR MINT
2225,Colossus of Akros,Rare,3.0,2.0,Theros,Foil,English,NEAR MINT
2230,Fleecemane Lion,Rare,2.0,2.0,Theros,Foil,English,NEAR MINT
2242,Mistcutter Hydra,Rare,2.0,2.0,Theros,Foil,English,NEAR MINT
2246,"Polukranos, World Eater",Mythic,2.0,2.0,Theros,Foil,English,NEAR MINT
2252,Spear of Heliod,Rare,2.0,2.0,Theros,Foil,English,NEAR MINT
2259,Temple of Deceit,Rare,4.0,2.0,Theros,Foil,English,NEAR MINT
2265,Whip of Erebos,Rare,11.0,2.0,Theros,Normal,English,NEAR MINT
2281,Dire Fleet Ravager,Mythic,4.0,2.0,Ixalan,Foil,English,NEAR MINT
2285,Dragonskull Summit,Rare,9.0,2.0,Ixalan,Normal,English,NEAR MINT
2303,"Jace, Cunning Castaway",Mythic,2.0,2.0,Ixalan,Foil,English,NEAR MINT
2304,"Jace, Ingenious Mind-Mage",Mythic,2.0,2.0,Ixalan,Foil,English,NEAR MINT
2317,Rampaging Ferocidon,Rare,4.0,2.0,Ixalan,Normal,English,NEAR MINT
2324,Ripjaw Raptor,Rare,2.0,2.0,Ixalan,Foil,English,NEAR MINT
2338,Star of Extinction,Mythic,8.0,2.0,Ixalan,Normal,English,NEAR MINT
2362,Angel's Grace,Rare,8.0,2.0,Modern Masters,Normal,English,NEAR MINT
2380,Desperate Ritual,Uncommon,2.0,2.0,Modern Masters,Foil,English,NEAR MINT
2395,Extirpate,Rare,3.0,2.0,Modern Masters,Normal,English,NEAR MINT
2419,Kodama's Reach,Common,4.0,2.0,Modern Masters,Foil,English,NEAR MINT
2423,Lava Spike,Common,4.0,2.0,Modern Masters,Foil,English,NEAR MINT
2427,Lightning Helix,Uncommon,2.0,2.0,Modern Masters,Foil,English,NEAR MINT
2428,Lotus Bloom,Rare,3.0,2.0,Modern Masters,Normal,English,NEAR MINT
2434,Mind Funeral,Uncommon,1.0,2.0,Modern Masters,Foil,English,NEAR MINT
2441,Path to Exile,Uncommon,3.0,2.0,Modern Masters,Normal,English,NEAR MINT
2455,Slaughter Pact,Rare,2.0,2.0,Modern Masters,Foil,English,NEAR MINT
2458,Spellstutter Sprite,Common,4.0,2.0,Modern Masters,Foil,English,NEAR MINT
2462,Street Wraith,Common,2.0,2.0,Modern Masters,Foil,English,NEAR MINT
2463,Summoner's Pact,Rare,4.0,2.0,Modern Masters,Normal,English,NEAR MINT
2477,Verdeloth the Ancient,Rare,1.0,2.0,Modern Masters,Foil,English,NEAR MINT
2484,Azorius Chancery,Common,2.0,2.0,Dissension,Foil,English,NEAR MINT
2502,Experiment Kraj,Rare,3.0,2.0,Dissension,Normal,English,NEAR MINT
2530,Rakdos Carnarium,Common,2.0,2.0,Dissension,Foil,English,NEAR MINT
2533,Rakdos the Defiler,Rare,4.0,2.0,Dissension,Normal,English,NEAR MINT
2537,Rise / Fall,Uncommon,2.0,2.0,Dissension,Foil,English,NEAR MINT
2541,Simic Sky Swallower,Rare,1.0,2.0,Dissension,Foil,English,NEAR MINT
2543,Sprouting Phytohydra,Rare,4.0,2.0,Dissension,Normal,English,NEAR MINT
2544,Sprouting Phytohydra,Rare,1.0,2.0,Dissension,Foil,English,NEAR MINT
2548,Utopia Sprawl,Common,8.0,2.0,Dissension,Normal,English,NEAR MINT
2661,Elvish Piper,Rare,4.0,2.0,10th Edition,Normal,English,NEAR MINT
2666,Field Marshal,Rare,1.0,2.0,10th Edition,Normal,English,NEAR MINT
2674,Glorious Anthem,Rare,1.0,2.0,10th Edition,Foil,English,NEAR MINT
2682,Howling Mine,Rare,2.0,2.0,10th Edition,Normal,English,NEAR MINT
2703,Peek,Common,2.0,2.0,10th Edition,Foil,English,NEAR MINT
2706,Pithing Needle,Rare,6.0,2.0,10th Edition,Normal,English,NEAR MINT
2727,Shivan Reef,Rare,1.0,2.0,10th Edition,Normal,English,NEAR MINT
2741,Treetop Village,Uncommon,2.0,2.0,10th Edition,Foil,English,NEAR MINT
2749,Upwelling,Rare,1.0,2.0,10th Edition,Foil,English,NEAR MINT
2872,Blood Baron of Vizkopa,Mythic,1.0,2.0,Dragon s Maze,Foil,English,NEAR MINT
2876,Deadbridge Chant,Mythic,2.0,2.0,Dragon s Maze,Foil,English,NEAR MINT
2877,Legion's Initiative,Mythic,2.0,2.0,Dragon s Maze,Normal,English,NEAR MINT
2885,"Mirko Vosk, Mind Drinker",Rare,2.0,2.0,Dragon s Maze,Foil,English,NEAR MINT
2924,Hooded Hydra,Mythic,3.0,2.0,Khans of Tarkir,Foil,English,NEAR MINT
2925,Jeskai Ascendancy,Rare,2.0,2.0,Khans of Tarkir,Foil,English,NEAR MINT
2930,Nomad Outpost,Uncommon,4.0,2.0,Khans of Tarkir,Foil,English,NEAR MINT
2934,"Sarkhan, the Dragonspeaker",Mythic,1.0,2.0,Khans of Tarkir,Foil,English,NEAR MINT
2939,"Sorin, Solemn Visitor",Mythic,2.0,2.0,Khans of Tarkir,Normal,English,NEAR MINT
2947,Villainous Wealth,Rare,1.0,2.0,Khans of Tarkir,Foil,English,NEAR MINT
3116,Acquire,Rare,1.0,2.0,Fifth Dawn,Normal,English,NEAR MINT
3118,Artificer's Intuition,Rare,4.0,2.0,Fifth Dawn,Normal,English,NEAR MINT
3125,Beacon of Immortality,Rare,3.0,2.0,Fifth Dawn,Normal,English,NEAR MINT
3155,Energy Chamber,Uncommon,2.0,2.0,Fifth Dawn,Foil,English,NEAR MINT
3173,Joiner Adept,Rare,4.0,2.0,Fifth Dawn,Normal,English,NEAR MINT
3183,Night's Whisper,Uncommon,5.0,2.0,Fifth Dawn,Normal,English,NEAR MINT
3198,Rude Awakening,Rare,2.0,2.0,Fifth Dawn,Foil,English,NEAR MINT
3199,Salvaging Station,Rare,3.0,2.0,Fifth Dawn,Normal,English,NEAR MINT
3202,Silent Arbiter,Rare,4.0,2.0,Fifth Dawn,Normal,English,NEAR MINT
3221,"Adeline, Resplendent Cathar",Rare,6.0,2.0,Innistrad  Midnight Hunt,Normal,English,NEAR MINT
3222,"Adeline, Resplendent Cathar",Rare,4.0,2.0,Innistrad  Midnight Hunt,Foil,English,NEAR MINT
3223,"Adeline, Resplendent Cathar (Showcase)",Rare,4.0,2.0,Innistrad  Midnight Hunt,Foil,English,NEAR MINT
3237,Champion of the Perished,Rare,20.0,2.0,Innistrad  Midnight Hunt,Normal,English,NEAR MINT
3259,Galvanic Iteration (Extended Art),Rare,2.0,2.0,Innistrad  Midnight Hunt,Foil,English,NEAR MINT
3285,Lord of the Forsaken (Extended Art),Mythic,1.0,2.0,Innistrad  Midnight Hunt,Foil,English,NEAR MINT
3327,Shipwreck Marsh,Rare,14.0,2.0,Innistrad  Midnight Hunt,Normal,English,NEAR MINT
3348,"Teferi, Who Slows the Sunset",Mythic,10.0,2.0,Innistrad  Midnight Hunt,Normal,English,NEAR MINT
3349,"Teferi, Who Slows the Sunset (Borderless)",Mythic,6.0,2.0,Innistrad  Midnight Hunt,Normal,English,NEAR MINT
3451,Archon of Justice,Rare,1.0,2.0,Eventide,Foil,English,NEAR MINT
3452,"Ashling, the Extinguisher",Rare,4.0,2.0,Eventide,Normal,English,NEAR MINT
3464,Crackleburr,Rare,2.0,2.0,Eventide,Foil,English,NEAR MINT
3473,Doomgape,Rare,2.0,2.0,Eventide,Foil,English,NEAR MINT
3482,Figure of Destiny,Rare,2.0,2.0,Eventide,Foil,English,NEAR MINT
3499,Mindwrack Liege,Rare,6.0,2.0,Eventide,Normal,English,NEAR MINT
3517,Regal Force,Rare,4.0,2.0,Eventide,Normal,English,NEAR MINT
3530,Spitemare,Uncommon,2.0,2.0,Eventide,Foil,English,NEAR MINT
3531,Spitting Image,Rare,2.0,2.0,Eventide,Foil,English,NEAR MINT
3537,Stillmoon Cavalier,Rare,5.0,2.0,Eventide,Normal,English,NEAR MINT
3539,Talara's Battalion,Rare,2.0,2.0,Eventide,Foil,English,NEAR MINT
3544,Unmake,Common,2.0,2.0,Eventide,Foil,English,NEAR MINT
3545,Wake Thrasher,Rare,2.0,2.0,Eventide,Foil,English,NEAR MINT
3570,"Chatterfang, Squirrel General",Mythic,22.0,2.0,Modern Horizons 2,Normal,English,NEAR MINT
3581,Cursed Totem,Rare,4.0,2.0,Modern Horizons 2,Foil,English,NEAR MINT
3588,Damn (Extended Art),Rare,1.0,2.0,Modern Horizons 2,Normal,English,NEAR MINT
3589,Damn (Extended Art),Rare,2.0,2.0,Modern Horizons 2,Foil,English,NEAR MINT
3590,Damn (Retro Frame),Rare,2.0,2.0,Modern Horizons 2,Normal,English,NEAR MINT
3642,Ignoble Hierarch,Rare,20.0,2.0,Modern Horizons 2,Normal,English,NEAR MINT
3643,Ignoble Hierarch,Rare,1.0,2.0,Modern Horizons 2,Foil,English,NEAR MINT
3693,Prismatic Ending,Uncommon,7.0,2.0,Modern Horizons 2,Foil,English,NEAR MINT
3694,Prismatic Ending (Retro Frame),Uncommon,40.0,2.0,Modern Horizons 2,Normal,English,NEAR MINT
3699,Profane Tutor (Retro Frame),Rare,2.0,2.0,Modern Horizons 2,Foil,English,NEAR MINT
3700,Profane Tutor (Retro Frame),Rare,8.0,2.0,Modern Horizons 2,Normal,English,NEAR MINT
3718,Sanctum Weaver,Rare,16.0,2.0,Modern Horizons 2,Normal,English,NEAR MINT
3733,Serra's Emissary (Showcase),Mythic,15.0,2.0,Modern Horizons 2,Normal,English,NEAR MINT
3751,Subtlety,Mythic,8.0,2.0,Modern Horizons 2,Normal,English,NEAR MINT
3756,Svyelun of Sea and Sky (Borderless),Mythic,2.0,2.0,Modern Horizons 2,Foil,English,NEAR MINT
3786,"Tourach, Dread Cantor",Mythic,2.0,2.0,Modern Horizons 2,Normal,English,NEAR MINT
3823,Cathedral of War,Rare,2.0,2.0,M13 Core Set,Foil,English,NEAR MINT
3825,Diabolic Revelation,Rare,2.0,2.0,M13 Core Set,Foil,English,NEAR MINT
3829,Dragonskull Summit,Rare,1.0,2.0,M13 Core Set,Normal,English,NEAR MINT
3834,Elixir of Immortality,Uncommon,2.0,2.0,M13 Core Set,Foil,English,NEAR MINT
3862,Rancor,Uncommon,4.0,2.0,M13 Core Set,Foil,English,NEAR MINT
3865,Reliquary Tower,Uncommon,2.0,2.0,M13 Core Set,Foil,English,NEAR MINT
3870,Rootbound Crag,Rare,3.0,2.0,M13 Core Set,Normal,English,NEAR MINT
3873,Serra Avatar,Mythic,2.0,2.0,M13 Core Set,Foil,English,NEAR MINT
3881,Sublime Archangel,Mythic,6.0,2.0,M13 Core Set,Normal,English,NEAR MINT
3883,Sunpetal Grove,Rare,5.0,2.0,M13 Core Set,Normal,English,NEAR MINT
3886,Thragtusk,Rare,2.0,2.0,M13 Core Set,Foil,English,NEAR MINT
3895,"Yeva, Nature's Herald",Rare,2.0,2.0,M13 Core Set,Foil,English,NEAR MINT
3930,Flamekin Harbinger,Uncommon,3.0,2.0,Lorwyn,Normal,English,NEAR MINT
3951,Jace Beleren,Rare,4.0,2.0,Lorwyn,Normal,English,NEAR MINT
3959,Merrow Commerce,Uncommon,6.0,2.0,Lorwyn,Normal,English,NEAR MINT
3990,Sower of Temptation,Rare,5.0,2.0,Lorwyn,Normal,English,NEAR MINT
4015,Vivid Marsh,Uncommon,2.0,2.0,Lorwyn,Foil,English,NEAR MINT
4016,Vivid Meadow,Uncommon,2.0,2.0,Lorwyn,Foil,English,NEAR MINT
4394,Arena,Common,1.0,2.0,Time Spiral Time Shifted,Foil,English,NEAR MINT
4396,Avatar of Woe,Rare,4.0,2.0,Time Spiral Time Shifted,Normal,English,NEAR MINT
4402,Coalition Victory,Rare,1.0,2.0,Time Spiral Time Shifted,Foil,English,NEAR MINT
4403,Conspiracy,Rare,2.0,2.0,Time Spiral Time Shifted,Normal,English,NEAR MINT
4433,Sol'kanar the Swamp King,Rare,2.0,2.0,Time Spiral Time Shifted,Foil,English,NEAR MINT
4515,Essence Warden,Common,3.0,2.0,Planar Chaos,Normal,English,NEAR MINT
4591,Maelstrom Archangel,Mythic,4.0,2.0,Conflux,Normal,English,NEAR MINT
4602,Mirror-Sigil Sergeant,Mythic,2.0,2.0,Conflux,Foil,English,NEAR MINT
4606,Path to Exile,Uncommon,12.0,2.0,Conflux,Normal,English,NEAR MINT
4614,Thornling,Mythic,2.0,2.0,Conflux,Foil,English,NEAR MINT
4632,"Gods' Eye, Gate to the Reikai",Uncommon,2.0,2.0,Betrayers of Kamigawa,Foil,English,NEAR MINT
4637,Hero's Demise,Rare,2.0,2.0,Betrayers of Kamigawa,Foil,English,NEAR MINT
4647,"Isao, Enlightened Bushi",Rare,4.0,2.0,Betrayers of Kamigawa,Normal,English,NEAR MINT
4653,Kodama of the Center Tree,Rare,2.0,2.0,Betrayers of Kamigawa,Foil,English,NEAR MINT
4684,"Shizuko, Caller of Autumn",Rare,4.0,2.0,Betrayers of Kamigawa,Normal,English,NEAR MINT
4691,Tendo Ice Bridge,Rare,3.0,2.0,Betrayers of Kamigawa,Normal,English,NEAR MINT
4701,Walker of Secret Ways,Uncommon,4.0,2.0,Betrayers of Kamigawa,Normal,English,NEAR MINT
4714,Blade of the Bloodchief,Rare,3.0,2.0,Zendikar,Normal,English,NEAR MINT
